target_type,original_chord_size,reduced_visible_count,held_before,baseline_completion_count,comparable_view_count,target_resolving_view_count,coverage_signature,trials,primary_competing_trials,unique_wrong_views
TapHead,3,2,present,9,6,0,11111100,2,1,6
TapHead,3,2,present,9,6,2,11111100,3,3,5
TapHead,4,3,absent,0,0,0,00000000,57,0,0
TapHead,4,3,absent,1,1,0,10000000,26,0,26
TapHead,4,3,absent,1,1,1,10000000,7,0,0
TapHead,4,3,absent,1,2,0,11000000,70,0,140
TapHead,4,3,absent,1,2,2,11000000,22,0,0
TapHead,4,3,absent,1,3,0,11001000,5,0,15
TapHead,4,3,absent,1,3,0,11100000,2,0,6
TapHead,4,3,absent,1,3,3,11001000,11,0,0
TapHead,4,3,absent,1,3,3,11100000,7,0,0
TapHead,4,3,absent,1,4,0,11001100,1,0,4
TapHead,4,3,absent,1,4,0,11110000,2,0,8
TapHead,4,3,absent,1,4,4,11001100,12,0,0
TapHead,4,3,absent,1,4,4,11101000,4,0,0
TapHead,4,3,absent,1,4,4,11110000,8,0,0
TapHead,4,3,absent,1,5,5,11101100,16,0,0
TapHead,4,3,absent,1,5,5,11111000,25,0,0
TapHead,4,3,absent,1,6,6,11111100,5,0,0
TapHead,4,3,absent,1,8,8,11111111,42,0,0
TapHead,4,3,absent,2,1,0,10000000,22,6,0
TapHead,4,3,absent,2,2,0,10100000,3,2,3
TapHead,4,3,absent,2,2,0,11000000,84,66,11
TapHead,4,3,absent,2,2,1,11000000,2,2,0
TapHead,4,3,absent,2,3,0,10001100,1,1,2
TapHead,4,3,absent,2,3,0,10110000,1,0,2
TapHead,4,3,absent,2,3,0,11001000,5,3,7
TapHead,4,3,absent,2,3,0,11100000,7,6,4
TapHead,4,3,absent,2,3,1,11001000,9,9,0
TapHead,4,3,absent,2,3,1,11100000,22,22,0
TapHead,4,3,absent,2,3,2,11001000,4,4,0
TapHead,4,3,absent,2,4,0,11001100,5,5,8
TapHead,4,3,absent,2,4,0,11101000,1,1,1
TapHead,4,3,absent,2,4,0,11110000,7,5,8
TapHead,4,3,absent,2,4,1,11001100,1,1,0
TapHead,4,3,absent,2,4,1,11101000,2,2,0
TapHead,4,3,absent,2,4,1,11110000,1,1,0
TapHead,4,3,absent,2,4,2,11001100,1,1,0
TapHead,4,3,absent,2,4,2,11101000,8,8,0
TapHead,4,3,absent,2,4,2,11110000,20,20,0
TapHead,4,3,absent,2,4,3,11101000,2,2,0
TapHead,4,3,absent,2,5,0,11101100,1,1,0
TapHead,4,3,absent,2,5,0,11111000,1,1,2
TapHead,4,3,absent,2,5,1,11101100,2,2,1
TapHead,4,3,absent,2,5,1,11111000,3,3,3
TapHead,4,3,absent,2,5,2,11101100,1,1,0
TapHead,4,3,absent,2,5,2,11111000,5,5,1
TapHead,4,3,absent,2,5,3,11101100,7,7,2
TapHead,4,3,absent,2,5,3,11111000,13,13,0
TapHead,4,3,absent,2,5,4,11101100,2,2,0
TapHead,4,3,absent,2,6,0,11111100,1,1,3
TapHead,4,3,absent,2,6,2,11111100,1,1,2
TapHead,4,3,absent,2,6,3,11111100,1,1,0
TapHead,4,3,absent,2,6,4,11111100,2,2,0
TapHead,4,3,absent,2,8,0,11111111,2,2,8
TapHead,4,3,absent,2,8,6,11111111,19,19,0
TapHead,4,3,absent,2,8,7,11111111,2,2,0
TapHead,4,3,absent,3,1,0,10000000,13,4,0
TapHead,4,3,absent,3,2,0,10100000,1,1,1
TapHead,4,3,absent,3,2,0,11000000,95,76,7
TapHead,4,3,absent,3,2,1,11000000,8,8,0
TapHead,4,3,absent,3,3,0,11001000,13,6,10
TapHead,4,3,absent,3,3,0,11100000,26,21,13
TapHead,4,3,absent,3,3,1,11001000,13,13,2
TapHead,4,3,absent,3,3,1,11100000,25,25,0
TapHead,4,3,absent,3,3,2,11001000,3,3,0
TapHead,4,3,absent,3,4,0,11001100,11,8,14
TapHead,4,3,absent,3,4,0,11101000,17,12,26
TapHead,4,3,absent,3,4,0,11110000,14,13,8
TapHead,4,3,absent,3,4,1,11001100,6,6,0
TapHead,4,3,absent,3,4,1,11101000,7,7,4
TapHead,4,3,absent,3,4,1,11110000,12,12,0
TapHead,4,3,absent,3,4,2,11001100,20,20,0
TapHead,4,3,absent,3,4,2,11101000,17,17,1
TapHead,4,3,absent,3,4,2,11110000,14,14,0
TapHead,4,3,absent,3,5,0,11101100,10,8,15
TapHead,4,3,absent,3,5,0,11111000,5,5,5
TapHead,4,3,absent,3,5,1,11101100,11,11,6
TapHead,4,3,absent,3,5,1,11111000,8,8,6
TapHead,4,3,absent,3,5,2,11101100,5,5,2
TapHead,4,3,absent,3,5,2,11111000,13,13,1
TapHead,4,3,absent,3,5,3,11101100,5,5,0
TapHead,4,3,absent,3,5,3,11111000,16,16,0
TapHead,4,3,absent,3,6,0,11111100,9,7,15
TapHead,4,3,absent,3,6,1,11111100,5,5,4
TapHead,4,3,absent,3,6,2,11111100,12,12,13
TapHead,4,3,absent,3,6,3,11111100,4,4,0
TapHead,4,3,absent,3,6,4,11111100,9,9,0
TapHead,4,3,absent,3,8,0,11111111,16,14,40
TapHead,4,3,absent,3,8,5,11111111,14,14,0
TapHead,4,3,absent,3,8,6,11111111,14,14,0
TapHead,4,3,absent,4,1,0,10000000,6,3,0
TapHead,4,3,absent,4,2,0,11000000,307,298,4
TapHead,4,3,absent,4,2,1,10001000,1,1,0
TapHead,4,3,absent,4,2,1,11000000,4,4,0
TapHead,4,3,absent,4,3,0,11001000,105,100,50
TapHead,4,3,absent,4,3,0,11100000,126,124,76
TapHead,4,3,absent,4,3,1,11001000,58,58,0
TapHead,4,3,absent,4,3,1,11100000,66,66,0
TapHead,4,3,absent,4,4,0,11001100,198,198,82
TapHead,4,3,absent,4,4,0,11101000,112,109,61
TapHead,4,3,absent,4,4,0,11110000,211,209,130
TapHead,4,3,absent,4,4,1,11001100,21,21,0
TapHead,4,3,absent,4,4,1,11101000,78,78,22
TapHead,4,3,absent,4,4,1,11110000,37,37,0
TapHead,4,3,absent,4,4,2,11001100,64,64,0
TapHead,4,3,absent,4,4,2,11101000,32,32,0
TapHead,4,3,absent,4,4,2,11110000,91,91,0
TapHead,4,3,absent,4,5,0,11101100,217,217,121
TapHead,4,3,absent,4,5,0,11111000,186,186,129
TapHead,4,3,absent,4,5,1,11101100,128,128,40
TapHead,4,3,absent,4,5,1,11111000,83,83,52
TapHead,4,3,absent,4,5,2,11101100,49,49,7
TapHead,4,3,absent,4,5,2,11111000,66,66,22
TapHead,4,3,absent,4,5,3,11101100,16,16,0
TapHead,4,3,absent,4,5,3,11111000,20,20,0
TapHead,4,3,absent,4,6,0,11111100,958,957,726
TapHead,4,3,absent,4,6,1,11111100,130,130,53
TapHead,4,3,absent,4,6,2,11111100,343,343,164
TapHead,4,3,absent,4,6,3,11111100,33,33,0
TapHead,4,3,absent,4,6,4,11111100,39,39,0
TapHead,4,3,absent,4,8,0,11111111,730,730,779
TapHead,4,3,absent,4,8,2,11111111,656,656,0
TapHead,4,3,absent,4,8,3,11111111,83,83,0
TapHead,4,3,absent,4,8,4,11111111,380,380,0
TapHead,4,3,absent,4,8,5,11111111,23,23,0
TapHead,4,3,absent,4,8,6,11111111,53,53,0
TapHead,4,3,absent,5,1,0,10000000,1,1,0
TapHead,4,3,absent,5,2,0,11000000,66,59,4
TapHead,4,3,absent,5,3,0,11001000,20,19,13
TapHead,4,3,absent,5,3,0,11100000,26,26,18
TapHead,4,3,absent,5,3,1,11001000,10,10,2
TapHead,4,3,absent,5,3,1,11100000,18,18,0
TapHead,4,3,absent,5,3,2,11001000,2,2,0
TapHead,4,3,absent,5,4,0,11001100,11,10,11
TapHead,4,3,absent,5,4,0,11101000,19,18,12
TapHead,4,3,absent,5,4,0,11110000,7,7,6
TapHead,4,3,absent,5,4,1,11001100,2,2,0
TapHead,4,3,absent,5,4,1,11101000,19,19,7
TapHead,4,3,absent,5,4,1,11110000,1,1,0
TapHead,4,3,absent,5,4,2,11001100,8,8,0
TapHead,4,3,absent,5,4,2,11101000,12,12,0
TapHead,4,3,absent,5,4,2,11110000,2,2,0
TapHead,4,3,absent,5,5,0,11101100,9,9,8
TapHead,4,3,absent,5,5,0,11111000,7,6,9
TapHead,4,3,absent,5,5,1,11101100,3,3,1
TapHead,4,3,absent,5,5,1,11111000,7,7,4
TapHead,4,3,absent,5,5,2,11101100,8,8,5
TapHead,4,3,absent,5,5,2,11111000,3,3,1
TapHead,4,3,absent,5,5,3,11101100,5,5,0
TapHead,4,3,absent,5,5,3,11111000,4,4,0
TapHead,4,3,absent,5,6,0,11111100,9,9,15
TapHead,4,3,absent,5,6,1,11111100,3,3,1
TapHead,4,3,absent,5,6,2,11111100,6,6,5
TapHead,4,3,absent,5,6,3,11111100,1,1,0
TapHead,4,3,absent,5,6,4,11111100,1,1,0
TapHead,4,3,absent,5,8,6,11111111,2,2,0
TapHead,4,3,absent,6,1,0,10000000,2,1,0
TapHead,4,3,absent,6,2,0,11000000,20,18,0
TapHead,4,3,absent,6,3,0,11001000,9,9,4
TapHead,4,3,absent,6,3,0,11100000,11,11,7
TapHead,4,3,absent,6,3,1,11001000,3,3,0
TapHead,4,3,absent,6,3,1,11100000,2,2,0
TapHead,4,3,absent,6,4,0,11101000,20,20,9
TapHead,4,3,absent,6,4,0,11110000,4,4,6
TapHead,4,3,absent,6,4,1,11001100,2,2,0
TapHead,4,3,absent,6,4,1,11101000,7,7,5
TapHead,4,3,absent,6,4,1,11110000,2,2,0
TapHead,4,3,absent,6,4,2,11001100,1,1,0
TapHead,4,3,absent,6,4,2,11101000,2,2,0
TapHead,4,3,absent,6,4,2,11110000,1,1,0
TapHead,4,3,absent,6,5,0,11111000,5,5,7
TapHead,4,3,absent,6,5,1,11101100,5,5,5
TapHead,4,3,absent,6,5,1,11111000,3,3,2
TapHead,4,3,absent,6,5,2,11111000,2,2,0
TapHead,4,3,absent,6,5,3,11111000,1,1,0
TapHead,4,3,absent,6,6,1,11111100,2,2,2
TapHead,4,3,absent,6,6,2,11111100,1,1,0
TapHead,4,3,absent,6,6,3,11111100,1,1,0
TapHead,4,3,absent,7,2,0,11000000,3,3,0
TapHead,4,3,absent,7,3,0,11001000,2,2,1
TapHead,4,3,absent,7,3,0,11100000,1,1,0
TapHead,4,3,absent,7,3,1,11001000,1,1,0
TapHead,4,3,absent,7,3,1,11100000,2,2,0
TapHead,4,3,absent,7,4,0,11101000,3,3,3
TapHead,4,3,absent,7,4,0,11110000,1,1,1
TapHead,4,3,absent,7,8,5,11111111,2,2,0
TapHead,4,3,absent,8,2,0,11000000,5,5,0
TapHead,4,3,absent,8,3,0,11001000,1,1,0
TapHead,4,3,absent,8,3,0,11100000,11,11,3
TapHead,4,3,absent,8,3,1,11001000,1,1,0
TapHead,4,3,absent,8,3,1,11100000,2,2,0
TapHead,4,3,absent,8,4,0,11101000,11,11,3
TapHead,4,3,absent,8,4,1,11001100,1,1,0
TapHead,4,3,absent,8,4,1,11101000,7,7,0
TapHead,4,3,absent,8,4,1,11110000,1,1,0
TapHead,4,3,absent,8,4,2,11101000,1,1,0
TapHead,4,3,absent,8,5,0,11101100,4,4,7
TapHead,4,3,absent,8,5,1,11101100,3,3,2
TapHead,4,3,absent,8,5,1,11111000,1,1,1
TapHead,4,3,absent,8,5,2,11101100,2,2,1
TapHead,4,3,absent,8,5,2,11111000,2,2,0
TapHead,4,3,absent,8,6,1,11111100,1,1,2
TapHead,4,3,absent,8,6,2,11111100,1,1,0
TapHead,4,3,absent,8,8,0,11111111,2,2,10
TapHead,4,3,present,0,0,0,00000000,63,0,0
TapHead,4,3,present,1,1,0,10000000,109,0,109
TapHead,4,3,present,1,1,1,10000000,27,0,0
TapHead,4,3,present,1,2,0,10001000,1,0,2
TapHead,4,3,present,1,2,0,10100000,1,0,2
TapHead,4,3,present,1,2,0,11000000,7,0,14
TapHead,4,3,present,1,2,2,11000000,6,0,0
TapHead,4,3,present,1,3,0,10001100,3,0,9
TapHead,4,3,present,1,3,0,10110000,1,0,3
TapHead,4,3,present,1,3,0,11100000,2,0,6
TapHead,4,3,present,1,3,3,10001100,4,0,0
TapHead,4,3,present,1,3,3,11001000,8,0,0
TapHead,4,3,present,1,4,0,11101000,1,0,4
TapHead,4,3,present,1,4,4,11001100,2,0,0
TapHead,4,3,present,1,4,4,11101000,8,0,0
TapHead,4,3,present,1,4,4,11110000,6,0,0
TapHead,4,3,present,1,5,5,11101100,2,0,0
TapHead,4,3,present,1,8,8,11111111,4,0,0
TapHead,4,3,present,2,1,0,10000000,121,40,0
TapHead,4,3,present,2,2,0,10001000,6,1,5
TapHead,4,3,present,2,2,0,10100000,9,2,8
TapHead,4,3,present,2,2,0,11000000,19,3,18
TapHead,4,3,present,2,2,1,10001000,1,1,0
TapHead,4,3,present,2,2,1,10100000,2,2,0
TapHead,4,3,present,2,2,1,11000000,9,9,0
TapHead,4,3,present,2,3,0,10001100,1,1,2
TapHead,4,3,present,2,3,0,10101000,1,0,2
TapHead,4,3,present,2,3,0,10110000,3,1,6
TapHead,4,3,present,2,3,0,11001000,1,1,2
TapHead,4,3,present,2,3,0,11100000,4,4,3
TapHead,4,3,present,2,3,1,10101000,1,1,0
TapHead,4,3,present,2,3,1,11001000,3,3,1
TapHead,4,3,present,2,3,1,11100000,1,1,1
TapHead,4,3,present,2,3,2,10001100,5,5,0
TapHead,4,3,present,2,3,2,11001000,5,5,0
TapHead,4,3,present,2,3,2,11100000,2,2,0
TapHead,4,3,present,2,4,0,11110000,2,0,6
TapHead,4,3,present,2,4,2,11001100,1,1,1
TapHead,4,3,present,2,4,2,11101000,2,2,0
TapHead,4,3,present,2,4,3,10101100,4,4,0
TapHead,4,3,present,2,4,3,11001100,2,2,0
TapHead,4,3,present,2,4,3,11101000,5,5,0
TapHead,4,3,present,2,4,3,11110000,1,1,0
TapHead,4,3,present,2,5,2,11101100,2,2,1
TapHead,4,3,present,2,5,3,11111000,1,1,1
TapHead,4,3,present,2,5,4,11101100,3,3,0
TapHead,4,3,present,2,5,4,11111000,1,1,0
TapHead,4,3,present,2,6,2,11111100,2,2,3
TapHead,4,3,present,2,6,4,11111100,2,2,0
TapHead,4,3,present,2,6,5,11111100,1,1,0
TapHead,4,3,present,2,7,4,11111110,2,2,0
TapHead,4,3,present,2,8,7,11111111,4,4,0
TapHead,4,3,present,3,1,0,10000000,94,38,0
TapHead,4,3,present,3,2,0,10001000,3,1,2
TapHead,4,3,present,3,2,0,10100000,8,2,7
TapHead,4,3,present,3,2,0,11000000,24,16,20
TapHead,4,3,present,3,2,1,10001000,1,1,0
TapHead,4,3,present,3,2,1,10100000,2,2,0
TapHead,4,3,present,3,2,1,11000000,5,5,0
TapHead,4,3,present,3,3,0,10001100,3,0,6
TapHead,4,3,present,3,3,0,10101000,7,1,13
TapHead,4,3,present,3,3,0,10110000,3,1,6
TapHead,4,3,present,3,3,0,11001000,1,0,2
TapHead,4,3,present,3,3,0,11100000,1,0,1
TapHead,4,3,present,3,3,1,11001000,3,3,0
TapHead,4,3,present,3,3,2,10001100,1,1,0
TapHead,4,3,present,3,3,2,11001000,4,4,0
TapHead,4,3,present,3,3,2,11100000,2,2,0
TapHead,4,3,present,3,4,0,11001100,1,0,3
TapHead,4,3,present,3,4,0,11101000,1,0,3
TapHead,4,3,present,3,4,0,11110000,2,1,5
TapHead,4,3,present,3,4,1,11001100,2,2,4
TapHead,4,3,present,3,4,1,11110000,3,3,0
TapHead,4,3,present,3,4,2,11001100,1,1,1
TapHead,4,3,present,3,4,2,11101000,4,4,0
TapHead,4,3,present,3,4,2,11110000,2,2,0
TapHead,4,3,present,3,4,3,10101100,1,1,0
TapHead,4,3,present,3,4,3,11001100,2,2,0
TapHead,4,3,present,3,4,3,11101000,4,4,0
TapHead,4,3,present,3,4,3,11110000,2,2,0
TapHead,4,3,present,3,5,0,10111100,1,0,3
TapHead,4,3,present,3,5,1,11111000,2,2,3
TapHead,4,3,present,3,5,3,11111000,1,1,0
TapHead,4,3,present,3,5,4,11101100,1,1,0
TapHead,4,3,present,3,5,4,11111000,3,3,0
TapHead,4,3,present,3,6,0,10111110,1,0,5
TapHead,4,3,present,3,6,2,11111100,1,1,1
TapHead,4,3,present,3,6,4,11111100,2,2,0
TapHead,4,3,present,3,6,5,11111100,1,1,0
TapHead,4,3,present,3,7,6,11111110,2,2,0
TapHead,4,3,present,3,8,4,11111111,2,2,0
TapHead,4,3,present,3,8,6,11111111,2,2,0
TapHead,4,3,present,4,1,0,10000000,25,8,0
TapHead,4,3,present,4,2,0,10001000,10,5,6
TapHead,4,3,present,4,2,0,10100000,6,3,6
TapHead,4,3,present,4,2,0,11000000,12,8,8
TapHead,4,3,present,4,2,1,10001000,1,1,0
TapHead,4,3,present,4,2,1,11000000,10,10,0
TapHead,4,3,present,4,3,0,10001100,1,0,2
TapHead,4,3,present,4,3,0,10101000,1,0,1
TapHead,4,3,present,4,3,0,10110000,2,1,4
TapHead,4,3,present,4,3,0,11001000,4,1,5
TapHead,4,3,present,4,3,0,11100000,2,2,3
TapHead,4,3,present,4,3,1,10101000,1,1,1
TapHead,4,3,present,4,3,1,11001000,2,2,0
TapHead,4,3,present,4,3,1,11100000,1,1,1
TapHead,4,3,present,4,3,2,10001100,2,2,0
TapHead,4,3,present,4,3,2,11001000,4,4,0
TapHead,4,3,present,4,4,0,11001100,2,0,5
TapHead,4,3,present,4,4,0,11101000,2,1,6
TapHead,4,3,present,4,4,0,11110000,3,3,2
TapHead,4,3,present,4,4,1,10101100,1,1,0
TapHead,4,3,present,4,4,1,11101000,2,2,0
TapHead,4,3,present,4,4,1,11110000,1,1,0
TapHead,4,3,present,4,4,2,10101100,3,3,2
TapHead,4,3,present,4,4,2,11001100,2,2,0
TapHead,4,3,present,4,4,2,11110000,1,1,0
TapHead,4,3,present,4,4,3,11110000,1,1,0
TapHead,4,3,present,4,5,0,11101100,1,0,4
TapHead,4,3,present,4,5,0,11111000,1,1,0
TapHead,4,3,present,4,5,1,11101100,1,1,0
TapHead,4,3,present,4,5,1,11111000,1,1,1
TapHead,4,3,present,4,5,2,11101100,3,3,2
TapHead,4,3,present,4,5,2,11111000,3,3,0
TapHead,4,3,present,4,5,3,11111000,1,1,1
TapHead,4,3,present,4,5,4,11111000,2,2,0
TapHead,4,3,present,4,6,1,11111100,4,4,2
TapHead,4,3,present,4,6,2,11111100,5,5,2
TapHead,4,3,present,4,6,3,11111100,2,2,0
TapHead,4,3,present,4,7,2,11111110,2,2,1
TapHead,4,3,present,4,7,3,11111110,2,2,0
TapHead,4,3,present,4,8,6,11111111,2,2,0
TapHead,4,3,present,4,8,7,11111111,2,2,0
TapHead,4,3,present,5,1,0,10000000,20,11,0
TapHead,4,3,present,5,2,0,10001000,4,4,4
TapHead,4,3,present,5,2,0,10100000,4,3,3
TapHead,4,3,present,5,2,0,11000000,16,11,10
TapHead,4,3,present,5,2,1,10001000,1,1,0
TapHead,4,3,present,5,2,1,11000000,2,2,0
TapHead,4,3,present,5,3,0,10001100,2,2,2
TapHead,4,3,present,5,3,0,10101000,1,1,1
TapHead,4,3,present,5,3,0,10110000,1,0,2
TapHead,4,3,present,5,3,0,11001000,3,2,5
TapHead,4,3,present,5,3,0,11100000,7,6,8
TapHead,4,3,present,5,3,1,10001100,2,2,0
TapHead,4,3,present,5,3,1,10101000,1,1,0
TapHead,4,3,present,5,3,1,11001000,3,3,2
TapHead,4,3,present,5,3,1,11100000,2,2,0
TapHead,4,3,present,5,3,2,10001100,1,1,0
TapHead,4,3,present,5,3,2,11001000,4,4,0
TapHead,4,3,present,5,4,0,10101100,1,1,3
TapHead,4,3,present,5,4,0,11001100,3,2,5
TapHead,4,3,present,5,4,0,11101000,1,1,2
TapHead,4,3,present,5,4,1,11001100,1,1,0
TapHead,4,3,present,5,4,2,11001100,3,3,1
TapHead,4,3,present,5,4,2,11110000,2,2,0
TapHead,4,3,present,5,4,3,11101000,6,6,0
TapHead,4,3,present,5,5,0,11111000,1,1,0
TapHead,4,3,present,5,5,1,11101100,2,2,2
TapHead,4,3,present,5,5,2,11101100,3,3,1
TapHead,4,3,present,5,5,2,11111000,1,1,0
TapHead,4,3,present,5,5,3,11101100,1,1,0
TapHead,4,3,present,5,5,3,11111000,1,1,0
TapHead,4,3,present,5,6,0,11111100,1,1,5
TapHead,4,3,present,5,6,1,11111100,6,6,4
TapHead,4,3,present,5,6,3,11111100,3,3,0
TapHead,4,3,present,5,7,4,11111110,4,4,1
TapHead,4,3,present,6,1,0,10000000,10,9,0
TapHead,4,3,present,6,2,0,10100000,2,2,0
TapHead,4,3,present,6,2,0,11000000,3,1,2
TapHead,4,3,present,6,3,0,10101000,1,1,0
TapHead,4,3,present,6,3,0,11001000,4,2,4
TapHead,4,3,present,6,3,0,11100000,1,1,1
TapHead,4,3,present,6,3,1,11001000,3,3,0
TapHead,4,3,present,6,3,1,11100000,1,1,0
TapHead,4,3,present,6,3,2,10001100,1,1,0
TapHead,4,3,present,6,3,2,10101000,1,1,0
TapHead,4,3,present,6,3,2,11001000,4,4,0
TapHead,4,3,present,6,4,0,10101100,1,1,2
TapHead,4,3,present,6,4,0,11110000,1,1,1
TapHead,4,3,present,6,4,1,11101000,1,1,1
TapHead,4,3,present,6,4,2,11001100,1,1,1
TapHead,4,3,present,6,4,3,11101000,2,2,0
TapHead,4,3,present,6,5,0,11111000,2,2,4
TapHead,4,3,present,6,5,2,11101100,1,1,0
TapHead,4,3,present,6,5,2,11111000,2,2,0
TapHead,4,3,present,6,5,3,11101100,1,1,0
TapHead,4,3,present,6,5,4,11101100,1,1,0
TapHead,4,3,present,6,6,2,11111100,1,1,1
TapHead,4,3,present,7,1,0,10000000,1,1,0
TapHead,4,3,present,7,2,1,10001000,1,1,0
TapHead,4,3,present,7,3,0,11100000,1,1,2
TapHead,4,3,present,7,3,1,10101000,1,1,0
TapHead,4,3,present,7,4,0,11101000,1,1,3
TapHead,4,3,present,7,4,1,11101000,1,1,1
TapHead,4,3,present,7,4,3,11101000,4,4,0
TapHead,4,3,present,8,5,1,11101100,1,1,1
TapHead,5,4,absent,0,0,0,00000000,80,0,0
TapHead,5,4,absent,1,1,0,10000000,10,0,10
TapHead,5,4,absent,1,2,0,10001000,1,0,2
TapHead,5,4,absent,1,2,0,10100000,1,0,2
TapHead,5,4,absent,1,2,0,11000000,34,0,68
TapHead,5,4,absent,1,2,2,10001000,1,0,0
TapHead,5,4,absent,1,2,2,11000000,35,0,0
TapHead,5,4,absent,1,3,0,11001000,2,0,6
TapHead,5,4,absent,1,3,3,11001000,4,0,0
TapHead,5,4,absent,1,3,3,11100000,5,0,0
TapHead,5,4,absent,1,4,0,11001100,2,0,8
TapHead,5,4,absent,1,4,4,11001100,13,0,0
TapHead,5,4,absent,1,4,4,11101000,10,0,0
TapHead,5,4,absent,1,4,4,11110000,3,0,0
TapHead,5,4,absent,1,5,5,11101100,3,0,0
TapHead,5,4,absent,1,5,5,11111000,2,0,0
TapHead,5,4,absent,1,6,6,11111100,4,0,0
TapHead,5,4,absent,1,8,8,11111111,22,0,0
TapHead,5,4,absent,2,1,0,10000000,3,2,0
TapHead,5,4,absent,2,2,0,10100000,1,0,1
TapHead,5,4,absent,2,2,0,11000000,74,53,4
TapHead,5,4,absent,2,2,1,11000000,6,6,0
TapHead,5,4,absent,2,3,0,11001000,9,4,7
TapHead,5,4,absent,2,3,0,11100000,8,5,8
TapHead,5,4,absent,2,3,1,11001000,7,7,0
TapHead,5,4,absent,2,3,1,11100000,12,12,0
TapHead,5,4,absent,2,4,0,11001100,3,2,5
TapHead,5,4,absent,2,4,0,11101000,5,1,12
TapHead,5,4,absent,2,4,0,11110000,6,2,8
TapHead,5,4,absent,2,4,1,11001100,2,2,0
TapHead,5,4,absent,2,4,1,11101000,10,10,1
TapHead,5,4,absent,2,4,1,11110000,2,2,0
TapHead,5,4,absent,2,4,2,11001100,32,32,0
TapHead,5,4,absent,2,4,2,11101000,26,26,0
TapHead,5,4,absent,2,4,2,11110000,4,4,0
TapHead,5,4,absent,2,5,0,11101100,1,0,3
TapHead,5,4,absent,2,5,1,11101100,4,4,6
TapHead,5,4,absent,2,5,1,11111000,4,4,5
TapHead,5,4,absent,2,5,2,11101100,3,3,0
TapHead,5,4,absent,2,5,2,11111000,3,3,1
TapHead,5,4,absent,2,5,3,11101100,10,10,0
TapHead,5,4,absent,2,5,3,11111000,7,7,0
TapHead,5,4,absent,2,6,0,11111100,2,1,6
TapHead,5,4,absent,2,6,1,11111100,2,2,1
TapHead,5,4,absent,2,6,2,11111100,13,13,21
TapHead,5,4,absent,2,6,3,11111100,6,6,0
TapHead,5,4,absent,2,6,4,11111100,7,7,0
TapHead,5,4,absent,2,8,0,11111111,2,2,8
TapHead,5,4,absent,2,8,4,11111111,2,2,0
TapHead,5,4,absent,2,8,5,11111111,10,10,0
TapHead,5,4,absent,2,8,6,11111111,25,25,0
TapHead,5,4,absent,3,1,0,10000000,1,0,0
TapHead,5,4,absent,3,2,0,11000000,179,177,3
TapHead,5,4,absent,3,2,1,11000000,2,2,0
TapHead,5,4,absent,3,3,0,11001000,28,28,11
TapHead,5,4,absent,3,3,0,11100000,31,29,18
TapHead,5,4,absent,3,3,1,11001000,30,30,0
TapHead,5,4,absent,3,3,1,11100000,35,35,0
TapHead,5,4,absent,3,4,0,11001100,31,31,33
TapHead,5,4,absent,3,4,0,11101000,46,46,23
TapHead,5,4,absent,3,4,0,11110000,49,49,18
TapHead,5,4,absent,3,4,1,11001100,9,9,0
TapHead,5,4,absent,3,4,1,11101000,54,54,15
TapHead,5,4,absent,3,4,1,11110000,22,22,0
TapHead,5,4,absent,3,4,2,11001100,28,28,0
TapHead,5,4,absent,3,4,2,11101000,27,27,0
TapHead,5,4,absent,3,4,2,11110000,32,32,0
TapHead,5,4,absent,3,5,0,11101100,46,46,56
TapHead,5,4,absent,3,5,0,11111000,43,43,37
TapHead,5,4,absent,3,5,1,11101100,23,23,12
TapHead,5,4,absent,3,5,1,11111000,36,36,13
TapHead,5,4,absent,3,5,2,11101100,35,35,7
TapHead,5,4,absent,3,5,2,11111000,34,34,6
TapHead,5,4,absent,3,5,3,11101100,21,21,0
TapHead,5,4,absent,3,5,3,11111000,15,15,0
TapHead,5,4,absent,3,6,0,11111100,73,73,105
TapHead,5,4,absent,3,6,1,11111100,28,28,20
TapHead,5,4,absent,3,6,2,11111100,79,79,38
TapHead,5,4,absent,3,6,3,11111100,24,24,0
TapHead,5,4,absent,3,6,4,11111100,25,25,0
TapHead,5,4,absent,3,8,0,11111111,6,6,23
TapHead,5,4,absent,3,8,2,11111111,38,38,0
TapHead,5,4,absent,3,8,3,11111111,38,38,0
TapHead,5,4,absent,3,8,4,11111111,65,65,0
TapHead,5,4,absent,3,8,5,11111111,16,16,0
TapHead,5,4,absent,3,8,6,11111111,44,44,0
TapHead,5,4,absent,4,2,0,11000000,12,12,0
TapHead,5,4,absent,4,3,0,10110000,1,0,2
TapHead,5,4,absent,4,3,0,11100000,3,3,2
TapHead,5,4,absent,4,3,1,11001000,1,1,0
TapHead,5,4,absent,4,3,1,11100000,4,4,0
TapHead,5,4,absent,4,4,0,11101000,1,1,0
TapHead,5,4,absent,4,4,0,11110000,1,1,3
TapHead,5,4,absent,4,4,1,11101000,3,3,1
TapHead,5,4,absent,4,4,2,11001100,1,1,0
TapHead,5,4,absent,4,4,2,11101000,2,2,0
TapHead,5,4,absent,4,4,2,11110000,1,1,0
TapHead,5,4,absent,4,5,0,11101100,1,1,0
TapHead,5,4,absent,4,5,0,11111000,1,1,3
TapHead,5,4,absent,4,5,1,11111000,1,1,0
TapHead,5,4,absent,4,5,3,11101100,1,1,0
TapHead,5,4,absent,4,5,3,11111000,1,1,0
