transition_kind,exact_gap_beats,local_state,final_action,resolutions
TapHeadToTapHead,0.62475000000000068722500000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.62479999999999983338666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.6248666666666660418,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.6249333333333336458,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.6249333333333336458,AmbiguousEvidence,SkipLocalAmbiguity,18
TapHeadToTapHead,0.62510000000000025004,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.625100000000000250040000000,AmbiguousEvidence,SkipLocalAmbiguity,18
TapHeadToTapHead,0.62593333333333395926666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.62593333333333395926666666,AmbiguousEvidence,SkipLocalAmbiguity,7
TapHeadToTapHead,0.625933333333333959266666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.62593333333333395926666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.62593333333333395926666667,AmbiguousEvidence,SkipLocalAmbiguity,12
TapHeadToTapHead,0.6261666666666670841111111,AmbiguousEvidence,SkipLocalAmbiguity,70
TapHeadToTapHead,0.62616666666666708411111111,AmbiguousEvidence,SkipLocalAmbiguity,33
TapHeadToTapHead,0.62616666666666708411111112,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.6261666666666670841111112,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.6261666666666670841111112,AmbiguousEvidence,SkipLocalAmbiguity,8
TapHeadToTapHead,0.626999999999999373,AmbiguousEvidence,SkipLocalAmbiguity,69
TapHeadToTapHead,0.62730000000000006273,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,0.627300000000000062730,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.64239999999999982869333333,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.64239999999999982869333334,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.64919999999999958208000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.66360000000000026544000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.663666666666666003,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.663666666666666003,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.66490000000000033245,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.66490000000000033245,AmbiguousEvidence,SkipLocalAmbiguity,9
TapHeadToTapHead,0.66499999999999933500000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.66500000000000026600000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.6654999999999993345,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.66549999999999933450,AmbiguousEvidence,SkipLocalAmbiguity,30
TapHeadToTapHead,0.6658333333333337772222222,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.6658333333333337772222222,AmbiguousEvidence,SkipLocalAmbiguity,11
TapHeadToTapHead,0.66583333333333377722222222,AmbiguousEvidence,SkipLocalAmbiguity,105
TapHeadToTapHead,0.66583333333333377722222223,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.66583333333333377722222223,AmbiguousEvidence,SkipLocalAmbiguity,23
TapHeadToTapHead,0.6658333333333337772222223,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.6658333333333337772222223,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.66586666666666635509333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.66586666666666648910222222,AmbiguousEvidence,SkipLocalAmbiguity,215
TapHeadToTapHead,0.665866666666666489102222222,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.665866666666666489102222222,AmbiguousEvidence,SkipLocalAmbiguity,11
TapHeadToTapHead,0.665866666666666489102222223,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.66586666666666648910222223,AmbiguousEvidence,SkipLocalAmbiguity,65
TapHeadToTapHead,0.66623333333333328891777777,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.66623333333333328891777778,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,0.66640000000000026656000000,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,0.66640000000000026656000000,AmbiguousEvidence,SkipLocalAmbiguity,8
TapHeadToTapHead,0.66640000000000073304000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.66699999999999977766666667,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.66721666666666693355333333,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,0.66721666666666693355333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.66721666666666693355333334,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.667333333333332666,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.667333333333332666,AmbiguousEvidence,SkipLocalAmbiguity,18
TapHeadToTapHead,0.66824999999999933175,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.66824999999999933175,AmbiguousEvidence,SkipLocalAmbiguity,19
TapHeadToTapHead,0.66853333333333366760,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.6685333333333336676,AmbiguousEvidence,SkipLocalAmbiguity,9
TapHeadToTapHead,0.6686666666666671124444444,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,0.6686666666666671124444444,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.66866666666666711244444444,AmbiguousEvidence,SkipLocalAmbiguity,27
TapHeadToTapHead,0.66866666666666711244444445,AmbiguousEvidence,SkipLocalAmbiguity,17
TapHeadToTapHead,0.6686666666666671124444445,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.66879999999999982165333333,AmbiguousEvidence,SkipLocalAmbiguity,75
TapHeadToTapHead,0.668799999999999821653333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.668799999999999821653333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.668799999999999821653333334,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.66879999999999982165333334,AmbiguousEvidence,SkipLocalAmbiguity,36
TapHeadToTapHead,0.66920000000000026768000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.685950000000000068595,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.68716666666666694153333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.687166666666666941533333333,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.68716666666666694153333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.68716666666666694153333334,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.688500000000000068850,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.68850000000000045900000000,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.70674999999999929325,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.707666666666665959,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.7083333333333338055555555,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.70890000000000007089,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.7094999999999992905,AmbiguousEvidence,SkipLocalAmbiguity,11
TapHeadToTapHead,0.73424999999999926575000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.73919999999999980288000000,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToTapHead,0.74016666666666752346888889,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74133333333333413298444444,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.74233333333333382822222222,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74233333333333382822222223,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74250000000000074250000000,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.74516666666666716344444445,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74708333333333311361750000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74729999999999971722000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74736666666666703566888889,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74768333333333314383444444,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.74786666666666601851555556,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.74786666666666661680888889,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.747999999999999252,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,0.7479999999999992520,AmbiguousEvidence,SkipLocalAmbiguity,998
TapHeadToTapHead,0.74799999999999980053333333,AmbiguousEvidence,SkipLocalAmbiguity,48
TapHeadToTapHead,0.747999999999999800533333333,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.747999999999999800533333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74799999999999980053333334,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.74799999999999980053333334,AmbiguousEvidence,SkipLocalAmbiguity,16
TapHeadToTapHead,0.7480000000000004986666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.7480000000000004986666666,AmbiguousEvidence,SkipLocalAmbiguity,26
TapHeadToTapHead,0.74800000000000049866666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74800000000000049866666666,AmbiguousEvidence,SkipLocalAmbiguity,19
TapHeadToTapHead,0.74800000000000049866666667,AmbiguousEvidence,SkipLocalAmbiguity,33
TapHeadToTapHead,0.7480000000000004986666667,AmbiguousEvidence,SkipLocalAmbiguity,60
TapHeadToTapHead,0.7484666666666670409,AmbiguousEvidence,SkipLocalAmbiguity,328
TapHeadToTapHead,0.74865000000000029946000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74879999999999925120000000,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,0.74879999999999925120000000,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToTapHead,0.74893333333333408226666666,AmbiguousEvidence,SkipLocalAmbiguity,197
TapHeadToTapHead,0.748933333333334082266666666,AmbiguousEvidence,SkipLocalAmbiguity,25
TapHeadToTapHead,0.748933333333334082266666667,AmbiguousEvidence,SkipLocalAmbiguity,49
TapHeadToTapHead,0.74893333333333408226666667,AmbiguousEvidence,SkipLocalAmbiguity,336
TapHeadToTapHead,0.74899999999999925100000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74916666666666641694444444,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.7492333333333325841,AmbiguousEvidence,SkipLocalAmbiguity,81
TapHeadToTapHead,0.74923333333333363302666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74923333333333363302666666,AmbiguousEvidence,SkipLocalAmbiguity,22
TapHeadToTapHead,0.749233333333333633026666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.749233333333333633026666666,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.749233333333333633026666667,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,0.749233333333333633026666667,AmbiguousEvidence,SkipLocalAmbiguity,3
TapHeadToTapHead,0.74923333333333363302666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74923333333333363302666667,AmbiguousEvidence,SkipLocalAmbiguity,29
TapHeadToTapHead,0.74946666666666591720000000,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.74946666666666591720000000,AmbiguousEvidence,SkipLocalAmbiguity,10
TapHeadToTapHead,0.749700000000000074970,AmbiguousEvidence,SkipLocalAmbiguity,1353
TapHeadToTapHead,0.74980000000000029992000000,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.74980000000000092475333333,LocalMismatch,SkipLocalMismatch,7
TapHeadToTapHead,0.74980000000000092475333333,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToTapHead,0.74980000000000092475333334,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,0.74980000000000092475333334,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.74996666666666750412944444,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,0.74996666666666750412944444,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.74996666666666750412944445,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.74996666666666750412944445,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.750000000000000750,AmbiguousEvidence,SkipLocalAmbiguity,29
TapHeadToTapHead,0.75023333333333268313111111,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.75049999999999994996666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.75049999999999994996666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.75049999999999994996666667,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.75060000000000075060000000,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,0.75074999999999924925000000,LocalMismatch,SkipLocalMismatch,7
TapHeadToTapHead,0.75074999999999924925,AmbiguousEvidence,SkipLocalAmbiguity,126
TapHeadToTapHead,0.7508333333333338338888888,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.7508333333333338338888888,AmbiguousEvidence,SkipLocalAmbiguity,18
TapHeadToTapHead,0.75083333333333383388888888,AmbiguousEvidence,SkipLocalAmbiguity,16
TapHeadToTapHead,0.75083333333333383388888889,AmbiguousEvidence,SkipLocalAmbiguity,120
TapHeadToTapHead,0.7508333333333338338888889,AmbiguousEvidence,SkipLocalAmbiguity,169
TapHeadToTapHead,0.75093333333333313308444444,AmbiguousEvidence,SkipLocalAmbiguity,72
TapHeadToTapHead,0.750933333333333133084444445,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.750933333333333133084444446,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.75093333333333313308444445,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.75093333333333313308444445,AmbiguousEvidence,SkipLocalAmbiguity,56
TapHeadToTapHead,0.75133333333333363386666667,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.75139999999999924860000000,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.75139999999999924860000000,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToTapHead,0.751450000000000300580000000,AmbiguousEvidence,SkipLocalAmbiguity,42
TapHeadToTapHead,0.75158333333333308280555556,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.751666666666665915,AmbiguousEvidence,SkipLocalAmbiguity,1161
TapHeadToTapHead,0.75166666666666741833333333,AmbiguousEvidence,SkipLocalAmbiguity,185
TapHeadToTapHead,0.751666666666667418333333333,AmbiguousEvidence,SkipLocalAmbiguity,18
TapHeadToTapHead,0.751666666666667418333333334,AmbiguousEvidence,SkipLocalAmbiguity,21
TapHeadToTapHead,0.75166666666666741833333334,AmbiguousEvidence,SkipLocalAmbiguity,114
TapHeadToTapHead,0.75203333333333258130000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.75210000000000037605,AmbiguousEvidence,SkipLocalAmbiguity,226
TapHeadToTapHead,0.752250000000000075225,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.752250000000000075225,AmbiguousEvidence,SkipLocalAmbiguity,171
TapHeadToTapHead,0.7522666666666659144,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.7522666666666659144,AmbiguousEvidence,SkipLocalAmbiguity,34
TapHeadToTapHead,0.78613333333333312369777778,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToTapHead,0.79199999999999920800,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.79199999999999920800,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.79333333333333386222222222,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.8038333333333325295,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.80959999999999978410666666,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.80959999999999978410666667,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.8098999999999991901,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.81130000000000032452000000,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.81253333333333311665777778,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.8129333333333325204,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,0.8129333333333325204,AmbiguousEvidence,SkipLocalAmbiguity,5
TapHeadToTapHead,0.8131666666666672087777777,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.81351666666666699207333333,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,0.813516666666666992073333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.81351666666666699207333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.8220333333333325113,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.82906666666666713127111111,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.83090000000000017752000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.83125000000000033250,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.83133333333333305622222222,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.83160000000000033264000000,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.83203333333333374935,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.83203333333333374935,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.832333333333332501,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.832333333333332501,AmbiguousEvidence,SkipLocalAmbiguity,20
TapHeadToTapHead,0.83299999999999916700000000,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.8330000000000005553333333,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.8330000000000005553333333,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToTapHead,0.83300000000000055533333333,LocalMismatch,SkipLocalMismatch,6
TapHeadToTapHead,0.83300000000000055533333333,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.83300000000000055533333334,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.83300000000000055533333334,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.8330000000000005553333334,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.83300000000000091630000000,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.83306666666666594467555555,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.83306666666666594467555556,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.83306666666666644451555555,AmbiguousEvidence,SkipLocalAmbiguity,90
TapHeadToTapHead,0.833066666666666444515555555,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.833066666666666444515555555,AmbiguousEvidence,SkipLocalAmbiguity,5
TapHeadToTapHead,0.833066666666666444515555556,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.833066666666666444515555556,AmbiguousEvidence,SkipLocalAmbiguity,7
TapHeadToTapHead,0.83306666666666644451555556,AmbiguousEvidence,SkipLocalAmbiguity,123
TapHeadToTapHead,0.83324999999999916675,AmbiguousEvidence,SkipLocalAmbiguity,86
TapHeadToTapHead,0.83346666666666700005333333,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.83346666666666700005333333,AmbiguousEvidence,SkipLocalAmbiguity,4
TapHeadToTapHead,0.83346666666666700005333334,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.83346666666666700005333334,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.83374999999999972208333333,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.8341666666666658325,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.83440000000000033376000000,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.83476666666666661101555556,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.83566666666666708450,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.8358333333333338905555555,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.83583333333333389055555556,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.835999999999999164,LocalMismatch,SkipLocalMismatch,4
TapHeadToTapHead,0.835999999999999164,AmbiguousEvidence,SkipLocalAmbiguity,10
TapHeadToTapHead,0.83599999999999977706666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.83599999999999977706666666,AmbiguousEvidence,SkipLocalAmbiguity,5
TapHeadToTapHead,0.83599999999999977706666667,AmbiguousEvidence,SkipLocalAmbiguity,17
TapHeadToTapHead,0.85000000000000056666666666,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.8523666666666658143,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.86983333333333391322222222,LocalMismatch,SkipLocalMismatch,1
TapHeadToTapHead,0.8720000000000004360,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.872666666666665794,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.872666666666665794,AmbiguousEvidence,SkipLocalAmbiguity,16
TapHeadToTapHead,0.8726666666666672484444444,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.8726666666666672484444444,AmbiguousEvidence,SkipLocalAmbiguity,5
TapHeadToTapHead,0.87266666666666724844444444,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.87266666666666724844444445,LocalMismatch,SkipLocalMismatch,2
TapHeadToTapHead,0.8726666666666672484444445,LocalMismatch,SkipLocalMismatch,3
TapHeadToTapHead,0.8726666666666672484444445,AmbiguousEvidence,SkipLocalAmbiguity,6
TapHeadToTapHead,0.87449999999999912550,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,0.87449999999999912550,AmbiguousEvidence,SkipLocalAmbiguity,2
TapHeadToTapHead,0.874650000000000087465,LocalMismatch,SkipLocalMismatch,5
TapHeadToTapHead,0.874650000000000087465,AmbiguousEvidence,SkipLocalAmbiguity,18
