stratum,chart_id,seed,frozen_arm,opportunity_key,lane,start_time,end_time,frozen_known,historical_class,hardened_class,direct_reject,lineage_id,divergence_opportunity,divergence_control_state,divergence_treatment_state,parent_states_different,no_reconvergence_before_case,target_absent_in_treatment,candidate_shape_reached_in_treatment,frozen_lane_selected_in_treatment,frozen_commit_absent_in_treatment,divergence_governed_by_canonical,temporal_only_explanation,evidence
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00004602-BaseHead-S4602-T239439-ANA",4,239439,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-78FDE8ED3368C832CBCF4EAC","OP-00000370-BaseHead-S370-T29933-ANA",F5C9A475FB076573D965B49573ECE105B8ABB98880DD25B63EE940A42FF549ED,9854B4562DD6ED506EB203270C0ACB3C03B36797A6EC00B978278F9E841A8680,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00005297-BaseHead-S5297-T267939-ANA",5,267939,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-78FDE8ED3368C832CBCF4EAC","OP-00000370-BaseHead-S370-T29933-ANA",F5C9A475FB076573D965B49573ECE105B8ABB98880DD25B63EE940A42FF549ED,9854B4562DD6ED506EB203270C0ACB3C03B36797A6EC00B978278F9E841A8680,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00005648-BaseHead-S5648-T279350-ANA",4,279350,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-78FDE8ED3368C832CBCF4EAC","OP-00000370-BaseHead-S370-T29933-ANA",F5C9A475FB076573D965B49573ECE105B8ABB98880DD25B63EE940A42FF549ED,9854B4562DD6ED506EB203270C0ACB3C03B36797A6EC00B978278F9E841A8680,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00000466-BaseHead-S466-T35009-ANA",2,35009,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00005297-BaseHead-S5297-T267939-ANA",5,267939,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-ABC4D62E2C3BB4A7C528F4B0","OP-00000466-BaseHead-S466-T35009-ANA",F97F7AACD78F4CA0C6CCF7645D40F06A1C8A5464BD9E57E458F70B445D6ADA2E,74C2621A8ACFB12E85D57FB91268236CD8F89CFAC4F835F723FA886484E2947E,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00005614-BaseHead-S5614-T278394-ANA",3,278394,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-ABC4D62E2C3BB4A7C528F4B0","OP-00000466-BaseHead-S466-T35009-ANA",F97F7AACD78F4CA0C6CCF7645D40F06A1C8A5464BD9E57E458F70B445D6ADA2E,74C2621A8ACFB12E85D57FB91268236CD8F89CFAC4F835F723FA886484E2947E,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00005869-BaseHead-S5869-T286512-ANA",0,286512,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-ABC4D62E2C3BB4A7C528F4B0","OP-00000466-BaseHead-S466-T35009-ANA",F97F7AACD78F4CA0C6CCF7645D40F06A1C8A5464BD9E57E458F70B445D6ADA2E,74C2621A8ACFB12E85D57FB91268236CD8F89CFAC4F835F723FA886484E2947E,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00006160-BaseHead-S6160-T296527-ANA",1,296527,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-ABC4D62E2C3BB4A7C528F4B0","OP-00000466-BaseHead-S466-T35009-ANA",F97F7AACD78F4CA0C6CCF7645D40F06A1C8A5464BD9E57E458F70B445D6ADA2E,74C2621A8ACFB12E85D57FB91268236CD8F89CFAC4F835F723FA886484E2947E,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00006162-BaseHead-S6162-T296527-ANA",4,296527,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-ABC4D62E2C3BB4A7C528F4B0","OP-00000466-BaseHead-S466-T35009-ANA",F97F7AACD78F4CA0C6CCF7645D40F06A1C8A5464BD9E57E458F70B445D6ADA2E,74C2621A8ACFB12E85D57FB91268236CD8F89CFAC4F835F723FA886484E2947E,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00006207-BaseHead-S6207-T298027-ANA",1,298027,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-ABC4D62E2C3BB4A7C528F4B0","OP-00000466-BaseHead-S466-T35009-ANA",F97F7AACD78F4CA0C6CCF7645D40F06A1C8A5464BD9E57E458F70B445D6ADA2E,74C2621A8ACFB12E85D57FB91268236CD8F89CFAC4F835F723FA886484E2947E,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00000363-BaseHead-S363-T29369-ANA",3,29369,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00001071-BaseHead-S1071-T67039-ANA",5,67039,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00001650-BaseHead-S1650-T96136-ANA",0,96136,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00004525-BaseHead-S4525-T235733-ANA",4,235733,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00004688-BaseHead-S4688-T243674-ANA",0,243674,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00005210-BaseHead-S5210-T265027-ANA",0,265027,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00005836-BaseHead-S5836-T285321-ANA",1,285321,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00005869-BaseHead-S5869-T286512-ANA",0,286512,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00005915-BaseHead-S5915-T287968-ANA",0,287968,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00006173-BaseHead-S6173-T296968-ANA",5,296968,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00006228-BaseHead-S6228-T298821-ANA",2,298821,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00009895-BaseHead-S9895-T457998-ANA",3,457998,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F9F55877859F138240C67C54","OP-00000363-BaseHead-S363-T29369-ANA",14B6411F116D4D5B92BF5D64ADE885F699E3F73F7877FCEDA4A53B396E3DC5A3,A760231AE4AE916344C22547F480F65136A97A17DB84BF20CBCB0CCE0725E7B8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,19,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-7627C93C14F00B4817846CC9","OP-00000051-BaseHead-S51-T6700-ANA",E2BD0AD361E820BCB91F9FFD18E5207391908AFA0B8FB0F85067E1906CB7DF08,10D22AC070AD3E41585822858107599BEA0033520DC19D8A226E0892F7BCB411,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,19,control,"OP-00002012-BaseHead-S2012-T113956-ANA",6,113956,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-7627C93C14F00B4817846CC9","OP-00000051-BaseHead-S51-T6700-ANA",E2BD0AD361E820BCB91F9FFD18E5207391908AFA0B8FB0F85067E1906CB7DF08,10D22AC070AD3E41585822858107599BEA0033520DC19D8A226E0892F7BCB411,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,19,control,"OP-00005915-BaseHead-S5915-T287968-ANA",0,287968,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-7627C93C14F00B4817846CC9","OP-00000051-BaseHead-S51-T6700-ANA",E2BD0AD361E820BCB91F9FFD18E5207391908AFA0B8FB0F85067E1906CB7DF08,10D22AC070AD3E41585822858107599BEA0033520DC19D8A226E0892F7BCB411,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,20,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,20,control,"OP-00005614-BaseHead-S5614-T278394-ANA",3,278394,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-6C24EA79B458528E69D0901D","OP-00000370-BaseHead-S370-T29933-ANA",63C5AC48958153494A31C945FBDF27290E72AE7975D11D38EE85CA20F3717DCC,F465289C28FE6E51C8A4CA0DBF777FFC3CDBB79E8CACA436EF8AC6C5AD14542C,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,20,control,"OP-00006208-BaseHead-S6208-T298027-ANA",1,298027,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-6C24EA79B458528E69D0901D","OP-00000370-BaseHead-S370-T29933-ANA",63C5AC48958153494A31C945FBDF27290E72AE7975D11D38EE85CA20F3717DCC,F465289C28FE6E51C8A4CA0DBF777FFC3CDBB79E8CACA436EF8AC6C5AD14542C,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,9,treatment,"OP-00000673-BaseHead-S673-T51961-ANA",0,51961,,false,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,9,treatment,"OP-00005377-BaseHead-S5377-T257700-ANA",0,257700,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-F4D3E9FA40B57ED0786C8CC8","OP-00000673-BaseHead-S673-T51961-ANA",CBEE37076014837DDB3E4D5B2A692A6ACB91A8FC13B4EF1BE3339E6F30C3FC18,59F1CE79F84F4F26F61EF804A035C37DE6E3533D0DCB2947C3CF50D0D9CE2422,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,11,treatment,"OP-00003073-BaseHead-S3073-T163268-ANA",2,163268,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,11,treatment,"OP-00003161-BaseHead-S3161-T166421-ANA",2,166421,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-788979EE53B7567A04ECCBDE","OP-00003073-BaseHead-S3073-T163268-ANA",A84EE8CD5787F93DC4B00029A8B339F31340644B0A7F7A1A8D730EA6AC6F8E2F,7F613591FE7A27B4EE8D124131925F0E3521CDF06D63B97A1D94D5F1BDB56FF7,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,11,treatment,"OP-00003212-BaseHead-S3212-T168296-ANA",6,168296,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-788979EE53B7567A04ECCBDE","OP-00003073-BaseHead-S3073-T163268-ANA",A84EE8CD5787F93DC4B00029A8B339F31340644B0A7F7A1A8D730EA6AC6F8E2F,7F613591FE7A27B4EE8D124131925F0E3521CDF06D63B97A1D94D5F1BDB56FF7,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,11,treatment,"OP-00004283-BaseHead-S4283-T215683-ANA",6,215683,,false,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-788979EE53B7567A04ECCBDE","OP-00003073-BaseHead-S3073-T163268-ANA",A84EE8CD5787F93DC4B00029A8B339F31340644B0A7F7A1A8D730EA6AC6F8E2F,7F613591FE7A27B4EE8D124131925F0E3521CDF06D63B97A1D94D5F1BDB56FF7,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00000785-BaseHead-S785-T55967-ANA",5,55967,,false,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00003761-BaseHead-S3761-T197189-ANA",4,197189,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-79C1BD8ACC54E6536057DEC5","OP-00000785-BaseHead-S785-T55967-ANA",F2363988C6F3F9CD612592411F989399AB113FB05ABD646F0690D7E4E34BF81E,615C2A78C22057C65FB00D5690E7D9D72F5CBC49CC5EADDC23FE08C66484BD01,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00003850-BaseHead-S3850-T200427-ANA",5,200427,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-79C1BD8ACC54E6536057DEC5","OP-00000785-BaseHead-S785-T55967-ANA",F2363988C6F3F9CD612592411F989399AB113FB05ABD646F0690D7E4E34BF81E,615C2A78C22057C65FB00D5690E7D9D72F5CBC49CC5EADDC23FE08C66484BD01,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00003958-BaseHead-S3958-T204433-ANA",1,204433,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-79C1BD8ACC54E6536057DEC5","OP-00000785-BaseHead-S785-T55967-ANA",F2363988C6F3F9CD612592411F989399AB113FB05ABD646F0690D7E4E34BF81E,615C2A78C22057C65FB00D5690E7D9D72F5CBC49CC5EADDC23FE08C66484BD01,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00004283-BaseHead-S4283-T215683-ANA",6,215683,,false,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-79C1BD8ACC54E6536057DEC5","OP-00000785-BaseHead-S785-T55967-ANA",F2363988C6F3F9CD612592411F989399AB113FB05ABD646F0690D7E4E34BF81E,615C2A78C22057C65FB00D5690E7D9D72F5CBC49CC5EADDC23FE08C66484BD01,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00004455-BaseHead-S4455-T221819-ANA",2,221819,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-79C1BD8ACC54E6536057DEC5","OP-00000785-BaseHead-S785-T55967-ANA",F2363988C6F3F9CD612592411F989399AB113FB05ABD646F0690D7E4E34BF81E,615C2A78C22057C65FB00D5690E7D9D72F5CBC49CC5EADDC23FE08C66484BD01,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,11,treatment,"OP-00001792-BaseHead-S1792-T103016-ANA",2,103016,,false,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-B23693E9394C1E23474A8C58","OP-00000055-BaseHead-S55-T6926-ANA",4CCA5E14B30B5BB396B21E0CED59DB58C131AEDF022AC92A2D8CA72A320C259D,70111F6EC18402F8B393DF6C43A9FDC7E1666308CF49347FF7B3D1C85378890B,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,11,treatment,"OP-00005271-BaseHead-S5271-T266968-ANA",3,266968,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-B23693E9394C1E23474A8C58","OP-00000055-BaseHead-S55-T6926-ANA",4CCA5E14B30B5BB396B21E0CED59DB58C131AEDF022AC92A2D8CA72A320C259D,70111F6EC18402F8B393DF6C43A9FDC7E1666308CF49347FF7B3D1C85378890B,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
secondary-g1-compatibility,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,11,treatment,"OP-00007967-BaseHead-S7967-T375292-ANA",0,375292,,false,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-B23693E9394C1E23474A8C58","OP-00000055-BaseHead-S55-T6926-ANA",4CCA5E14B30B5BB396B21E0CED59DB58C131AEDF022AC92A2D8CA72A320C259D,70111F6EC18402F8B393DF6C43A9FDC7E1666308CF49347FF7B3D1C85378890B,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
